Time,Max Curvature,Min Curvature,Average Curvature,Flatness
0.66,-0.08294837081412657,-1.0988937898255813,-0.2325300715977411,0.113807799880507
0.665,-0.08799885791333437,-1.1070763060493278,-0.2388327950560572,0.11463690303927149
0.67,-0.0931116615030744,-1.1153636526102977,-0.2450728655004993,0.11542530533510435
0.675,-0.0981011772373449,-1.1237486246550368,-0.25124880526163945,0.11617049123815454
0.68,-0.10314867676531561,-1.1322232304721422,-0.25735914964592194,0.11687018503073215
0.685,-0.10827074553477209,-1.1407787335197017,-0.26340244736739765,0.1175223383850439
0.69,-0.11344019333625713,-1.1494056974147353,-0.26937726099369286,0.11812511873822405
0.695,-0.11849997969983386,-1.1580940336676178,-0.2752821674055052,0.11867689846903101
0.7,-0.12364130288931288,-1.1668330519343186,-0.2811157582688541,0.11917624486719658
0.705,-0.12883199718880714,-1.1756115125501363,-0.2868766405192398,0.11962191087691086
0.71,-0.1341075783649071,-1.1844176811004663,-0.29256343685680486,0.1200128265894677
0.715,-0.13923694668946396,-1.1932393847770444,-0.29817478625152594,0.12034809145602555
0.72,-0.14445758066458858,-1.2020640702621064,-0.30370934445740905,0.12062696718919325
0.725,-0.14977120477656536,-1.2108788628779732,-0.3091657845346081,0.12084887132129106
0.73,-0.1550691099324964,-1.2196706267357824,-0.3145427973783407,0.1210133713872903
0.735,-0.16027402189497642,-1.2284260256143829,-0.3198390922534245,0.12112017970132606
0.74,-0.16557114824103153,-1.2371315842988846,-0.3250533973332264,0.1211691486970673
0.745,-0.17095979925630286,-1.2457737501079187,-0.33018446024177645,0.1211602668039395
